perturbation_multiplier;n_samples_per_tuple;p;val_percent;conversion_method;fidelity_error;fooled_heuristic;ood_error;summary;number_preds;number_perturbation_preds;replication_rate
1.0;1.0;0.8;0.3;1.0;0.32999999999999996;0.34752316354932306;0.38572905894519127;{1: [('age', 0.006472491909385114), ('priors_count', 0.0016181229773462784), ('race', 0.1779935275080906), ('unrelated_column_one', 0.813915857605178)], 2: [('age', 0.14563106796116504), ('c_charge_degree', 0.003236245954692557), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.1634304207119741), ('race', 0.4935275080906149), ('sex', 0.0048543689320388345), ('two_year_recid', 0.11650485436893204), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.5048543689320388), ('age', 0.11488673139158576), ('c_charge_degree', 0.032362459546925564), ('length_of_stay', 0.10679611650485436), ('priors_count', 0.12459546925566344), ('sex', 0.009708737864077669), ('two_year_recid', 0.0744336569579288), ('unrelated_column_two', 0.032362459546925564)]};231.0;240.0;0.5649981994958588
1.0;1.0;0.8;0.1;0.0;0.30000000000000004;0.8800651383795369;0.3790322580645161;{1: [('age', 0.09061488673139159), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.05663430420711974), ('race', 0.30097087378640774), ('unrelated_column_one', 0.48705501618122976)], 2: [('Nothing shown', 0.0016181229773462784), ('age', 0.040453074433656956), ('c_charge_degree', 0.08090614886731391), ('length_of_stay', 0.10679611650485436), ('priors_count', 0.11326860841423948), ('race', 0.3300970873786408), ('two_year_recid', 0.042071197411003236), ('unrelated_column_one', 0.2815533980582524), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.5210355987055016), ('age', 0.07281553398058252), ('c_charge_degree', 0.059870550161812294), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.11650485436893204), ('race', 0.04692556634304207), ('sex', 0.009708737864077669), ('two_year_recid', 0.04854368932038835), ('unrelated_column_one', 0.014563106796116505), ('unrelated_column_two', 0.040453074433656956)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.1;1.0;0.30000000000000004;0.77696715027856;0.3790322580645161;{1: [('race', 0.4368932038834951), ('unrelated_column_one', 0.5631067961165048)], 2: [('age', 0.07119741100323625), ('c_charge_degree', 0.10032362459546926), ('length_of_stay', 0.15372168284789645), ('priors_count', 0.1343042071197411), ('race', 0.2621359223300971), ('sex', 0.008090614886731391), ('two_year_recid', 0.043689320388349516), ('unrelated_column_one', 0.22330097087378642), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.5194174757281553), ('age', 0.11488673139158576), ('c_charge_degree', 0.06310679611650485), ('length_of_stay', 0.08414239482200647), ('priors_count', 0.11488673139158576), ('sex', 0.008090614886731391), ('two_year_recid', 0.043689320388349516), ('unrelated_column_two', 0.05177993527508091)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.2;0.0;0.30000000000000004;0.8810803240651593;0.3790322580645161;{1: [('age', 0.06957928802588997), ('length_of_stay', 0.0889967637540453), ('priors_count', 0.06472491909385113), ('race', 0.28640776699029125), ('unrelated_column_one', 0.49029126213592233)], 2: [('Nothing shown', 0.0016181229773462784), ('age', 0.05825242718446602), ('c_charge_degree', 0.05501618122977346), ('length_of_stay', 0.12297734627831715), ('priors_count', 0.10679611650485436), ('race', 0.3511326860841424), ('sex', 0.003236245954692557), ('two_year_recid', 0.03398058252427184), ('unrelated_column_one', 0.25728155339805825), ('unrelated_column_two', 0.009708737864077669)], 3: [('Nothing shown', 0.49029126213592233), ('age', 0.09223300970873786), ('c_charge_degree', 0.05177993527508091), ('length_of_stay', 0.08414239482200647), ('priors_count', 0.11165048543689321), ('race', 0.04692556634304207), ('sex', 0.011326860841423949), ('two_year_recid', 0.038834951456310676), ('unrelated_column_one', 0.03398058252427184), ('unrelated_column_two', 0.038834951456310676)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.2;1.0;0.30000000000000004;0.7426933628290868;0.3790322580645161;{1: [('age', 0.003236245954692557), ('priors_count', 0.0016181229773462784), ('race', 0.4110032362459547), ('unrelated_column_one', 0.5841423948220065)], 2: [('age', 0.07928802588996764), ('c_charge_degree', 0.07119741100323625), ('length_of_stay', 0.1715210355987055), ('priors_count', 0.13106796116504854), ('race', 0.28802588996763756), ('sex', 0.009708737864077669), ('two_year_recid', 0.03559870550161812), ('unrelated_column_one', 0.2022653721682848), ('unrelated_column_two', 0.011326860841423949)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.09061488673139159), ('c_charge_degree', 0.05339805825242718), ('length_of_stay', 0.13915857605177995), ('priors_count', 0.14401294498381878), ('sex', 0.008090614886731391), ('two_year_recid', 0.02912621359223301), ('unrelated_column_two', 0.04692556634304207)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.3;0.0;0.30000000000000004;0.8328890702864106;0.3790322580645161;{1: [('age', 0.07119741100323625), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.05501618122977346), ('race', 0.284789644012945), ('unrelated_column_one', 0.5194174757281553)], 2: [('age', 0.061488673139158574), ('c_charge_degree', 0.06796116504854369), ('length_of_stay', 0.11003236245954692), ('priors_count', 0.12459546925566344), ('race', 0.3478964401294498), ('sex', 0.0016181229773462784), ('two_year_recid', 0.042071197411003236), ('unrelated_column_one', 0.23462783171521034), ('unrelated_column_two', 0.009708737864077669)], 3: [('Nothing shown', 0.48705501618122976), ('age', 0.09546925566343042), ('c_charge_degree', 0.07605177993527508), ('length_of_stay', 0.09546925566343042), ('priors_count', 0.09223300970873786), ('race', 0.04854368932038835), ('sex', 0.008090614886731391), ('two_year_recid', 0.040453074433656956), ('unrelated_column_one', 0.024271844660194174), ('unrelated_column_two', 0.032362459546925564)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.3;1.0;0.30000000000000004;0.7108913244783792;0.3790322580645161;{1: [('age', 0.0016181229773462784), ('length_of_stay', 0.0016181229773462784), ('priors_count', 0.0016181229773462784), ('race', 0.39158576051779936), ('unrelated_column_one', 0.6035598705501618)], 2: [('age', 0.07928802588996764), ('c_charge_degree', 0.07766990291262135), ('length_of_stay', 0.14401294498381878), ('priors_count', 0.13915857605177995), ('race', 0.3074433656957929), ('sex', 0.003236245954692557), ('two_year_recid', 0.05016181229773463), ('unrelated_column_one', 0.18284789644012944), ('unrelated_column_two', 0.016181229773462782)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.11974110032362459), ('c_charge_degree', 0.08414239482200647), ('length_of_stay', 0.10355987055016182), ('priors_count', 0.11165048543689321), ('sex', 0.0048543689320388345), ('two_year_recid', 0.05339805825242718), ('unrelated_column_two', 0.03398058252427184)]};264.0;279.0;0.5536550234065538
1.0;1.0;0.8;0.1;0.0;0.27;0.710204574825801;0.37796086508753857;{1: [('age', 0.06957928802588997), ('length_of_stay', 0.06796116504854369), ('priors_count', 0.07928802588996764), ('race', 0.17637540453074432), ('unrelated_column_one', 0.6067961165048543)], 2: [('age', 0.05825242718446602), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.127831715210356), ('priors_count', 0.14724919093851133), ('race', 0.4886731391585761), ('sex', 0.0016181229773462784), ('two_year_recid', 0.006472491909385114), ('unrelated_column_one', 0.11974110032362459), ('unrelated_column_two', 0.045307443365695796)], 3: [('Nothing shown', 0.5), ('age', 0.0825242718446602), ('c_charge_degree', 0.019417475728155338), ('length_of_stay', 0.11165048543689321), ('priors_count', 0.11326860841423948), ('race', 0.042071197411003236), ('sex', 0.011326860841423949), ('two_year_recid', 0.0372168284789644), ('unrelated_column_one', 0.02750809061488673), ('unrelated_column_two', 0.05501618122977346)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.1;1.0;0.27;0.5850549945715581;0.37796086508753857;{1: [('age', 0.0016181229773462784), ('race', 0.3122977346278317), ('unrelated_column_one', 0.686084142394822)], 2: [('age', 0.07605177993527508), ('c_charge_degree', 0.003236245954692557), ('length_of_stay', 0.16181229773462782), ('priors_count', 0.19093851132686085), ('race', 0.4174757281553398), ('sex', 0.003236245954692557), ('two_year_recid', 0.016181229773462782), ('unrelated_column_one', 0.06957928802588997), ('unrelated_column_two', 0.061488673139158574)], 3: [('Nothing shown', 0.49838187702265374), ('age', 0.10679611650485436), ('c_charge_degree', 0.019417475728155338), ('length_of_stay', 0.156957928802589), ('priors_count', 0.11974110032362459), ('sex', 0.016181229773462782), ('two_year_recid', 0.024271844660194174), ('unrelated_column_two', 0.05825242718446602)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.2;0.0;0.27;0.8676907731120319;0.37796086508753857;{1: [('age', 0.06310679611650485), ('length_of_stay', 0.09546925566343042), ('priors_count', 0.05501618122977346), ('race', 0.27346278317152106), ('unrelated_column_one', 0.5129449838187702)], 2: [('age', 0.07928802588996764), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.13915857605177995), ('priors_count', 0.11974110032362459), ('race', 0.3883495145631068), ('sex', 0.0016181229773462784), ('two_year_recid', 0.008090614886731391), ('unrelated_column_one', 0.21359223300970873), ('unrelated_column_two', 0.045307443365695796)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.05339805825242718), ('c_charge_degree', 0.016181229773462782), ('length_of_stay', 0.10841423948220065), ('priors_count', 0.1407766990291262), ('race', 0.04854368932038835), ('sex', 0.006472491909385114), ('two_year_recid', 0.0372168284789644), ('unrelated_column_one', 0.02912621359223301), ('unrelated_column_two', 0.07119741100323625)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.2;1.0;0.27;0.7537495012458455;0.37796086508753857;{1: [('age', 0.0016181229773462784), ('race', 0.40938511326860844), ('unrelated_column_one', 0.5889967637540453)], 2: [('age', 0.10841423948220065), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.2087378640776699), ('priors_count', 0.12944983818770225), ('race', 0.32038834951456313), ('two_year_recid', 0.009708737864077669), ('unrelated_column_one', 0.16666666666666666), ('unrelated_column_two', 0.05177993527508091)], 3: [('Nothing shown', 0.48705501618122976), ('age', 0.06796116504854369), ('c_charge_degree', 0.009708737864077669), ('length_of_stay', 0.1343042071197411), ('priors_count', 0.19741100323624594), ('sex', 0.008090614886731391), ('two_year_recid', 0.022653721682847898), ('unrelated_column_two', 0.07281553398058252)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.3;0.0;0.27;0.9653618112175576;0.37796086508753857;{1: [('age', 0.10355987055016182), ('length_of_stay', 0.06796116504854369), ('priors_count', 0.06634304207119741), ('race', 0.3106796116504854), ('unrelated_column_one', 0.45145631067961167)], 2: [('Nothing shown', 0.0016181229773462784), ('age', 0.059870550161812294), ('c_charge_degree', 0.006472491909385114), ('length_of_stay', 0.1488673139158576), ('priors_count', 0.11326860841423948), ('race', 0.34627831715210355), ('two_year_recid', 0.011326860841423949), ('unrelated_column_one', 0.2750809061488673), ('unrelated_column_two', 0.0372168284789644)], 3: [('Nothing shown', 0.48705501618122976), ('age', 0.06957928802588997), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.11165048543689321), ('priors_count', 0.12297734627831715), ('race', 0.05016181229773463), ('sex', 0.0048543689320388345), ('two_year_recid', 0.040453074433656956), ('unrelated_column_one', 0.02750809061488673), ('unrelated_column_two', 0.07281553398058252)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.3;1.0;0.27;0.8315121264525592;0.37796086508753857;{1: [('age', 0.0016181229773462784), ('race', 0.4546925566343042), ('unrelated_column_one', 0.5436893203883495)], 2: [('age', 0.12135922330097088), ('c_charge_degree', 0.0016181229773462784), ('length_of_stay', 0.1941747572815534), ('priors_count', 0.13106796116504854), ('race', 0.2750809061488673), ('sex', 0.008090614886731391), ('two_year_recid', 0.016181229773462782), ('unrelated_column_one', 0.21197411003236247), ('unrelated_column_two', 0.040453074433656956)], 3: [('Nothing shown', 0.4886731391585761), ('age', 0.0825242718446602), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.1343042071197411), ('priors_count', 0.16828478964401294), ('sex', 0.009708737864077669), ('two_year_recid', 0.03559870550161812), ('unrelated_column_two', 0.06796116504854369)]};265.0;277.0;0.5630176449405834
1.0;1.0;0.8;0.1;0.0;0.31000000000000005;0.6096454693270869;0.355440414507772;{1: [('age', 0.07605177993527508), ('length_of_stay', 0.0744336569579288), ('priors_count', 0.06310679611650485), ('race', 0.127831715210356), ('unrelated_column_one', 0.6585760517799353)], 2: [('age', 0.06310679611650485), ('c_charge_degree', 0.019417475728155338), ('length_of_stay', 0.07605177993527508), ('priors_count', 0.2168284789644013), ('race', 0.5080906148867314), ('sex', 0.006472491909385114), ('two_year_recid', 0.006472491909385114), ('unrelated_column_one', 0.10032362459546926), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.49838187702265374), ('age', 0.08090614886731391), ('c_charge_degree', 0.038834951456310676), ('length_of_stay', 0.10355987055016182), ('priors_count', 0.06472491909385113), ('race', 0.040453074433656956), ('sex', 0.022653721682847898), ('two_year_recid', 0.07281553398058252), ('unrelated_column_one', 0.03398058252427184), ('unrelated_column_two', 0.043689320388349516)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.1;1.0;0.31000000000000005;0.5433400289589847;0.355440414507772;{1: [('priors_count', 0.0016181229773462784), ('race', 0.2961165048543689), ('unrelated_column_one', 0.7022653721682848)], 2: [('age', 0.09546925566343042), ('c_charge_degree', 0.022653721682847898), ('length_of_stay', 0.11650485436893204), ('priors_count', 0.24271844660194175), ('race', 0.3948220064724919), ('sex', 0.009708737864077669), ('two_year_recid', 0.01779935275080906), ('unrelated_column_one', 0.09223300970873786), ('unrelated_column_two', 0.008090614886731391)], 3: [('Nothing shown', 0.49838187702265374), ('age', 0.09870550161812297), ('c_charge_degree', 0.03398058252427184), ('length_of_stay', 0.14563106796116504), ('priors_count', 0.09546925566343042), ('sex', 0.024271844660194174), ('two_year_recid', 0.06310679611650485), ('unrelated_column_two', 0.040453074433656956)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.2;0.0;0.31000000000000005;0.5270053836111185;0.355440414507772;{1: [('age', 0.07766990291262135), ('length_of_stay', 0.05177993527508091), ('priors_count', 0.07281553398058252), ('race', 0.0889967637540453), ('unrelated_column_one', 0.7087378640776699)], 2: [('age', 0.0744336569579288), ('c_charge_degree', 0.025889967637540454), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.17313915857605178), ('race', 0.558252427184466), ('two_year_recid', 0.04692556634304207), ('unrelated_column_one', 0.05663430420711974)], 3: [('Nothing shown', 0.5), ('age', 0.07605177993527508), ('c_charge_degree', 0.05825242718446602), ('length_of_stay', 0.09061488673139159), ('priors_count', 0.09061488673139159), ('race', 0.02750809061488673), ('sex', 0.009708737864077669), ('two_year_recid', 0.08414239482200647), ('unrelated_column_one', 0.021035598705501618), ('unrelated_column_two', 0.042071197411003236)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.2;1.0;0.31000000000000005;0.3904085671740819;0.355440414507772;{1: [('race', 0.2087378640776699), ('unrelated_column_one', 0.7912621359223301)], 2: [('age', 0.10355987055016182), ('c_charge_degree', 0.022653721682847898), ('length_of_stay', 0.0970873786407767), ('priors_count', 0.24919093851132687), ('race', 0.48220064724919093), ('sex', 0.0016181229773462784), ('two_year_recid', 0.040453074433656956), ('unrelated_column_one', 0.003236245954692557)], 3: [('Nothing shown', 0.5016181229773463), ('age', 0.09546925566343042), ('c_charge_degree', 0.06796116504854369), ('length_of_stay', 0.13268608414239483), ('priors_count', 0.10032362459546926), ('sex', 0.011326860841423949), ('two_year_recid', 0.06957928802588997), ('unrelated_column_two', 0.021035598705501618)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.3;0.0;0.31000000000000005;0.5179061533022484;0.355440414507772;{1: [('age', 0.05825242718446602), ('length_of_stay', 0.08414239482200647), ('priors_count', 0.05501618122977346), ('race', 0.0889967637540453), ('unrelated_column_one', 0.7135922330097088)], 2: [('age', 0.06472491909385113), ('c_charge_degree', 0.01779935275080906), ('length_of_stay', 0.0825242718446602), ('priors_count', 0.2168284789644013), ('race', 0.5275080906148867), ('sex', 0.003236245954692557), ('two_year_recid', 0.03398058252427184), ('unrelated_column_one', 0.05177993527508091), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.5194174757281553), ('age', 0.06634304207119741), ('c_charge_degree', 0.04854368932038835), ('length_of_stay', 0.09546925566343042), ('priors_count', 0.07928802588996764), ('race', 0.05501618122977346), ('sex', 0.016181229773462782), ('two_year_recid', 0.06472491909385113), ('unrelated_column_one', 0.02750809061488673), ('unrelated_column_two', 0.02750809061488673)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.3;1.0;0.31000000000000005;0.40742386491260474;0.355440414507772;{1: [('age', 0.003236245954692557), ('race', 0.215210355987055), ('unrelated_column_one', 0.7815533980582524)], 2: [('age', 0.07119741100323625), ('c_charge_degree', 0.019417475728155338), ('length_of_stay', 0.1343042071197411), ('priors_count', 0.24110032362459546), ('race', 0.47572815533980584), ('sex', 0.006472491909385114), ('two_year_recid', 0.0372168284789644), ('unrelated_column_one', 0.012944983818770227), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.5048543689320388), ('age', 0.09223300970873786), ('c_charge_degree', 0.05501618122977346), ('length_of_stay', 0.1423948220064725), ('priors_count', 0.10355987055016182), ('sex', 0.009708737864077669), ('two_year_recid', 0.07281553398058252), ('unrelated_column_two', 0.019417475728155338)]};225.0;239.0;0.5658984515664386
1.0;1.0;0.8;0.1;0.0;0.37;0.3440828282285417;0.3839835728952772;{1: [('age', 0.059870550161812294), ('length_of_stay', 0.025889967637540454), ('priors_count', 0.04854368932038835), ('race', 0.05501618122977346), ('unrelated_column_one', 0.8106796116504854)], 2: [('age', 0.0372168284789644), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.16828478964401294), ('priors_count', 0.10517799352750809), ('race', 0.5242718446601942), ('two_year_recid', 0.042071197411003236), ('unrelated_column_one', 0.03559870550161812), ('unrelated_column_two', 0.0744336569579288)], 3: [('Nothing shown', 0.5453074433656958), ('age', 0.0970873786407767), ('c_charge_degree', 0.040453074433656956), ('length_of_stay', 0.05825242718446602), ('priors_count', 0.07766990291262135), ('race', 0.03559870550161812), ('sex', 0.019417475728155338), ('two_year_recid', 0.08090614886731391), ('unrelated_column_one', 0.006472491909385114), ('unrelated_column_two', 0.038834951456310676)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.1;1.0;0.37;0.28050326852556545;0.3839835728952772;{1: [('age', 0.003236245954692557), ('race', 0.14724919093851133), ('unrelated_column_one', 0.8495145631067961)], 2: [('age', 0.05501618122977346), ('c_charge_degree', 0.014563106796116505), ('length_of_stay', 0.20550161812297735), ('priors_count', 0.1262135922330097), ('race', 0.4854368932038835), ('two_year_recid', 0.045307443365695796), ('unrelated_column_one', 0.003236245954692557), ('unrelated_column_two', 0.06472491909385113)], 3: [('Nothing shown', 0.529126213592233), ('age', 0.12459546925566344), ('c_charge_degree', 0.030744336569579287), ('length_of_stay', 0.05825242718446602), ('priors_count', 0.11326860841423948), ('sex', 0.019417475728155338), ('two_year_recid', 0.08414239482200647), ('unrelated_column_two', 0.040453074433656956)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.2;0.0;0.37;0.34435558236682823;0.3839835728952772;{1: [('age', 0.05016181229773463), ('length_of_stay', 0.02912621359223301), ('priors_count', 0.05501618122977346), ('race', 0.05501618122977346), ('unrelated_column_one', 0.8106796116504854)], 2: [('age', 0.05177993527508091), ('c_charge_degree', 0.024271844660194174), ('length_of_stay', 0.18446601941747573), ('priors_count', 0.11003236245954692), ('race', 0.5194174757281553), ('sex', 0.0016181229773462784), ('two_year_recid', 0.032362459546925564), ('unrelated_column_one', 0.038834951456310676), ('unrelated_column_two', 0.0372168284789644)], 3: [('Nothing shown', 0.5145631067961165), ('age', 0.08576051779935275), ('c_charge_degree', 0.04854368932038835), ('length_of_stay', 0.04854368932038835), ('priors_count', 0.09223300970873786), ('race', 0.042071197411003236), ('sex', 0.030744336569579287), ('two_year_recid', 0.07281553398058252), ('unrelated_column_one', 0.003236245954692557), ('unrelated_column_two', 0.061488673139158574)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.2;1.0;0.37;0.28050326852556545;0.3839835728952772;{1: [('age', 0.0016181229773462784), ('priors_count', 0.0016181229773462784), ('race', 0.14724919093851133), ('unrelated_column_one', 0.8495145631067961)], 2: [('age', 0.043689320388349516), ('c_charge_degree', 0.03398058252427184), ('length_of_stay', 0.18932038834951456), ('priors_count', 0.1407766990291262), ('race', 0.4854368932038835), ('sex', 0.006472491909385114), ('two_year_recid', 0.04854368932038835), ('unrelated_column_one', 0.003236245954692557), ('unrelated_column_two', 0.04854368932038835)], 3: [('Nothing shown', 0.5145631067961165), ('age', 0.11974110032362459), ('c_charge_degree', 0.045307443365695796), ('length_of_stay', 0.05825242718446602), ('priors_count', 0.11488673139158576), ('sex', 0.02750809061488673), ('two_year_recid', 0.06957928802588997), ('unrelated_column_two', 0.05016181229773463)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.3;0.0;0.37;0.33306602545270203;0.3839835728952772;{1: [('age', 0.045307443365695796), ('length_of_stay', 0.0372168284789644), ('priors_count', 0.05825242718446602), ('race', 0.042071197411003236), ('unrelated_column_one', 0.8171521035598706)], 2: [('age', 0.045307443365695796), ('c_charge_degree', 0.016181229773462782), ('length_of_stay', 0.1488673139158576), ('priors_count', 0.14563106796116504), ('race', 0.5307443365695793), ('sex', 0.0016181229773462784), ('two_year_recid', 0.038834951456310676), ('unrelated_column_one', 0.03559870550161812), ('unrelated_column_two', 0.0372168284789644)], 3: [('Nothing shown', 0.517799352750809), ('age', 0.12135922330097088), ('c_charge_degree', 0.05825242718446602), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.07605177993527508), ('race', 0.040453074433656956), ('sex', 0.022653721682847898), ('two_year_recid', 0.05016181229773463), ('unrelated_column_two', 0.04854368932038835)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.3;1.0;0.37;0.2776840562131958;0.3839835728952772;{1: [('age', 0.0016181229773462784), ('length_of_stay', 0.0016181229773462784), ('race', 0.14563106796116504), ('unrelated_column_one', 0.8511326860841424)], 2: [('age', 0.05016181229773463), ('c_charge_degree', 0.022653721682847898), ('length_of_stay', 0.18122977346278318), ('priors_count', 0.1715210355987055), ('race', 0.48705501618122976), ('sex', 0.008090614886731391), ('two_year_recid', 0.03398058252427184), ('unrelated_column_one', 0.0016181229773462784), ('unrelated_column_two', 0.043689320388349516)], 3: [('Nothing shown', 0.5372168284789643), ('age', 0.127831715210356), ('c_charge_degree', 0.06634304207119741), ('length_of_stay', 0.04692556634304207), ('priors_count', 0.09223300970873786), ('sex', 0.025889967637540454), ('two_year_recid', 0.05339805825242718), ('unrelated_column_two', 0.05016181229773463)]};186.0;198.0;0.5617572920417717
1.0;1.0;0.8;0.1;0.0;0.31999999999999995;0.505192836830054;0.38957055214723924;{1: [('age', 0.07605177993527508), ('length_of_stay', 0.05016181229773463), ('priors_count', 0.05177993527508091), ('race', 0.10355987055016182), ('unrelated_column_one', 0.7184466019417476)], 2: [('age', 0.05016181229773463), ('c_charge_degree', 0.011326860841423949), ('length_of_stay', 0.0744336569579288), ('priors_count', 0.16181229773462782), ('race', 0.511326860841424), ('two_year_recid', 0.11974110032362459), ('unrelated_column_one', 0.07119741100323625)], 3: [('Nothing shown', 0.5210355987055016), ('age', 0.06634304207119741), ('c_charge_degree', 0.05825242718446602), ('length_of_stay', 0.05663430420711974), ('priors_count', 0.0889967637540453), ('race', 0.042071197411003236), ('sex', 0.019417475728155338), ('two_year_recid', 0.10679611650485436), ('unrelated_column_one', 0.011326860841423949), ('unrelated_column_two', 0.02912621359223301)]};227.0;241.0;0.5601368383147282
1.0;1.0;0.8;0.1;1.0;0.31999999999999995;0.39177426025793016;0.38957055214723924;{1: [('age', 0.0016181229773462784), ('length_of_stay', 0.0016181229773462784), ('priors_count', 0.003236245954692557), ('race', 0.20388349514563106), ('unrelated_column_one', 0.7896440129449838)], 2: [('age', 0.07766990291262135), ('c_charge_degree', 0.012944983818770227), ('length_of_stay', 0.10032362459546926), ('priors_count', 0.16666666666666666), ('race', 0.47896440129449835), ('two_year_recid', 0.14724919093851133), ('unrelated_column_one', 0.012944983818770227), ('unrelated_column_two', 0.003236245954692557)], 3: [('Nothing shown', 0.5258899676375405), ('age', 0.0970873786407767), ('c_charge_degree', 0.059870550161812294), ('length_of_stay', 0.06957928802588997), ('priors_count', 0.09870550161812297), ('sex', 0.01779935275080906), ('two_year_recid', 0.10032362459546926), ('unrelated_column_two', 0.030744336569579287)]};227.0;241.0;0.5601368383147282
1.0;1.0;0.8;0.2;0.0;0.31999999999999995;0.47171428826382317;0.38957055214723924;{1: [('age', 0.043689320388349516), ('length_of_stay', 0.05339805825242718), ('priors_count', 0.08090614886731391), ('race', 0.0825242718446602), ('unrelated_column_one', 0.7394822006472492)], 2: [('age', 0.0372168284789644), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.06310679611650485), ('priors_count', 0.1779935275080906), ('race', 0.5355987055016181), ('sex', 0.0048543689320388345), ('two_year_recid', 0.1262135922330097), ('unrelated_column_one', 0.04854368932038835), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.5355987055016181), ('age', 0.0825242718446602), ('c_charge_degree', 0.05825242718446602), ('length_of_stay', 0.07766990291262135), ('priors_count', 0.0825242718446602), ('race', 0.042071197411003236), ('sex', 0.008090614886731391), ('two_year_recid', 0.0825242718446602), ('unrelated_column_one', 0.012944983818770227), ('unrelated_column_two', 0.01779935275080906)]};227.0;241.0;0.5601368383147282
1.0;1.0;0.8;0.2;1.0;0.31999999999999995;0.3945924082966372;0.38957055214723924;{1: [('age', 0.003236245954692557), ('length_of_stay', 0.0016181229773462784), ('race', 0.20711974110032363), ('unrelated_column_one', 0.7880258899676376)], 2: [('age', 0.05663430420711974), ('c_charge_degree', 0.0048543689320388345), ('length_of_stay', 0.06472491909385113), ('priors_count', 0.23624595469255663), ('race', 0.47572815533980584), ('sex', 0.003236245954692557), ('two_year_recid', 0.1423948220064725), ('unrelated_column_one', 0.014563106796116505), ('unrelated_column_two', 0.0016181229773462784)], 3: [('Nothing shown', 0.5388349514563107), ('age', 0.09223300970873786), ('c_charge_degree', 0.05501618122977346), ('length_of_stay', 0.10355987055016182), ('priors_count', 0.0970873786407767), ('sex', 0.012944983818770227), ('two_year_recid', 0.08414239482200647), ('unrelated_column_two', 0.016181229773462782)]};227.0;241.0;0.5601368383147282
1.0;1.0;0.8;0.3;0.0;0.31999999999999995;0.4703847057108765;0.38957055214723924;{1: [('age', 0.045307443365695796), ('length_of_stay', 0.05016181229773463), ('priors_count', 0.09385113268608414), ('race', 0.06957928802588997), ('unrelated_column_one', 0.7411003236245954)], 2: [('age', 0.05825242718446602), ('c_charge_degree', 0.0016181229773462784), ('length_of_stay', 0.0825242718446602), ('priors_count', 0.1343042071197411), ('race', 0.5453074433656958), ('sex', 0.0016181229773462784), ('two_year_recid', 0.12459546925566344), ('unrelated_column_one', 0.04692556634304207), ('unrelated_column_two', 0.0048543689320388345)], 3: [('Nothing shown', 0.540453074433657), ('age', 0.07766990291262135), ('c_charge_degree', 0.06957928802588997), ('length_of_stay', 0.05016181229773463), ('priors_count', 0.07928802588996764), ('race', 0.05016181229773463), ('sex', 0.011326860841423949), ('two_year_recid', 0.0825242718446602), ('unrelated_column_one', 0.014563106796116505), ('unrelated_column_two', 0.024271844660194174)]};227.0;241.0;0.5601368383147282
